,rank,artistsong,year,artist,song_title
5876,73,asherroth/ilovecollege.html,2009,Asher Roth,I Love College
5877,74,britneyspears/ifuseekamy.html,2009,Britney Spears,If U Seek Amy
5878,75,jasonaldean/biggreentractor.html,2009,Jason Aldean,Big Green Tractor
5879,76,taylorswift/whitehorse.html,2009,Taylor Swift,White Horse
5880,77,rihanna/disturbia.html,2009,Rihanna,Disturbia
5881,78,greenday/21guns.html,2009,Green Day,21 Guns
5882,79,souljaboytell’em/turnmyswagon.html,2009,Soulja Boy Tell’em,Turn My Swag On
5883,80,the-dream/rockinthatthang.html,2009,The-Dream,Rockin’ That Thang
5884,81,zacbrownband/chickenfried.html,2009,Zac Brown Band,Chicken Fried
5885,82,beyonce/diva.html,2009,Beyonce,Diva
5886,83,iyaz/replay.html,2009,Iyaz,Replay
5887,84,bradpaisley/then.html,2009,Brad Paisley,Then
5888,85,robthomas/herdiamonds.html,2009,Rob Thomas,Her Diamonds
5889,86,jessemccartney/howdoyousleep.html,2009,Jesse McCartney feat. Ludacris,How Do You Sleep?
5890,87,britneyspears/3.html,2009,Britney Spears,3
5891,88,drake/forever.html,2009,"Drake feat. Kanye West, Lil Wayne and Eminem",Forever
5892,89,justinbieber/onetime.html,2009,Justin Bieber,One Time
5893,90,ladyantebellum/iruntoyou.html,2009,Lady Antebellum,I Run To You
5894,91,kellyclarkson/idonothookup.html,2009,Kelly Clarkson,I Do Not Hook Up
5895,92,johnlegend/greenlight.html,2009,John Legend feat. Andre 3000,Green Light
5896,93,billycurrington/peoplearecrazy.html,2009,Billy Currington,People Are Crazy
5897,94,zacbrownband/whateveritis.html,2009,Zac Brown Band,Whatever It Is
5898,95,kellyclarkson/alreadygone.html,2009,Kelly Clarkson,Already Gone
5899,96,kristiniadebarge/goodbye.html,2009,Kristinia DeBarge,Goodbye
5900,97,michaelfrantiandspearhead/sayheyiloveyou.html,2009,Michael Franti and Spearhead feat. Cherine Anderson,Say Hey (I Love You)
5901,98,jimjonesandronbrowz/popchampagne.html,2009,Jim Jones and Ron Browz feat. Juelz Santana,Pop Champagne
5902,99,maxwell/prettywings.html,2009,Maxwell,Pretty Wings
5903,100,thefray/neversaynever.html,2009,The Fray,Never Say Never
5904,1,ke$ha/tiktok.html,2010,Ke$ha,TiK ToK
5905,2,ladyantebellum/needyounow.html,2010,Lady Antebellum,Need You Now
5906,3,"train/hey,soulsister.html",2010,Train,"Hey, Soul Sister"
5907,4,katyperry/californiagurls.html,2010,Katy Perry feat. Snoop Dogg,California Gurls
5908,5,usher/omg.html,2010,Usher feat. will.i.am,OMG
5909,6,b.o.b/airplanes.html,2010,B.o.B feat. Hayley Williams,Airplanes
5910,7,eminem/lovethewayyoulie.html,2010,Eminem feat. Rihanna,Love The Way You Lie
5911,8,ladygaga/badromance.html,2010,Lady Gaga,Bad Romance
5912,9,taiocruz/dynamite.html,2010,Taio Cruz,Dynamite
5913,10,taiocruz/breakyourheart.html,2010,Taio Cruz feat. Ludacris,Break Your Heart
5914,11,b.o.b/nothinonyou.html,2010,B.o.B feat. Bruno Mars,Nothin’ On You
5915,12,enriqueiglesias/ilikeit.html,2010,Enrique Iglesias feat. Pitbull,I Like It
5916,13,youngmoney/bedrock.html,2010,Young Money feat. Lloyd,Bedrock
5917,14,jasonderulo/inmyhead.html,2010,Jason Derulo,In My Head
5918,15,rihanna/rudeboy.html,2010,Rihanna,Rude Boy
5919,16,ladygaga/telephone.html,2010,Lady Gaga feat. Beyonce,Telephone
5920,17,katyperry/teenagedream.html,2010,Katy Perry,Teenage Dream
5921,18,brunomars/justthewayyouare.html,2010,Bruno Mars,Just The Way You Are
5922,19,mikeposner/coolerthanme.html,2010,Mike Posner,Cooler Than Me
5923,20,blackeyedpeas/immabe.html,2010,Black Eyed Peas,Imma Be
5924,21,jay-zandaliciakeys/empirestateofmind.html,2010,Jay-Z and Alicia Keys,Empire State of Mind
5925,22,usher/djgotusfallininlove.html,2010,Usher feat. Pitbull,DJ Got Us Fallin’ in Love
5926,23,traviemccoy/billionaire.html,2010,Travie McCoy feat. Bruno Mars,Billionaire
5927,24,eminem/notafraid.html,2010,Eminem,Not Afraid
5928,25,iyaz/replay.html,2010,Iyaz,Replay
5929,26,davidguetta/sexychick.html,2010,David Guetta feat. Akon,Sexy Chick
5930,27,thescript/breakeven.html,2010,The Script,Breakeven
5931,28,ke$ha/yourloveismydrug.html,2010,Ke$ha,Your Love Is My Drug
5932,29,blackeyedpeas/igottafeeling.html,2010,Black Eyed Peas,I Gotta Feeling
5933,30,owlcity/fireflies.html,2010,Owl City,Fireflies
5934,31,treysongz/sayaah.html,2010,Trey Songz feat. Fabolous,Say Aah
5935,32,drake/findyourlove.html,2010,Drake,Find Your Love
5936,33,ladygaga/alejandro.html,2010,Lady Gaga,Alejandro
5937,34,jasonderulo/ridinsolo.html,2010,Jason Derulo,Ridin’ Solo
5938,35,nelly/justadream.html,2010,Nelly,Just A Dream
5939,36,ludacris/howlow.html,2010,Ludacris,How Low
5940,37,fareastmovement/likeag6.html,2010,Far East Movement feat. The Cataracs and Dev,Like A G6
5941,38,timbaland/carryout.html,2010,Timbaland feat. Justin Timberlake,Carry Out
5942,39,michaelbuble/haventmetyouyet.html,2010,Michael Buble,Haven’t Met You Yet
5943,40,florida/clubcanthandleme.html,2010,Flo Rida feat. David Guetta,Club Can’t Handle Me
5944,41,jaysean/down.html,2010,Jay Sean feat. Lil Wayne,Down
5945,42,laroux/bulletproof.html,2010,La Roux,Bulletproof
5946,43,jasonderulo/whatchasay.html,2010,Jason Derulo,Whatcha Say
5947,44,justinbieber/baby.html,2010,Justin Bieber feat. Ludacris,Baby
5948,45,adamlambert/whatayawantfromme.html,2010,Adam Lambert,Whataya Want From Me
5949,46,taylorswift/mine.html,2010,Taylor Swift,Mine
5950,47,rihanna/onlygirlintheworld.html,2010,Rihanna,Only Girl (In The World)
5951,48,krisallen/livelikeweredying.html,2010,Kris Allen,Live Like We’re Dying
5952,49,rihanna/hard.html,2010,Rihanna feat. Jeezy,Hard
5953,50,jay-zandmr.hudson/youngforever.html,2010,Jay-Z and Mr. Hudson,Young Forever
5954,51,ke$ha/blahblahblah.html,2010,Ke$ha feat. 3OH!3,Blah Blah Blah
5955,52,treysongz/bottomsup.html,2010,Trey Songz feat. Nicki Minaj,Bottoms Up
5956,53,jaysean/doyouremember.html,2010,Jay Sean feat. Sean Paul & Lil Jon,Do You Remember
5957,54,onerepublic/alltherightmoves.html,2010,OneRepublic,All The Right Moves
5958,55,orianthi/accordingtoyou.html,2010,Orianthi,According To You
5959,56,ludacris/mychickbad.html,2010,Ludacris feat. Nicki Minaj,My Chick Bad
5960,57,taylorswift/youbelongwithme.html,2010,Taylor Swift,You Belong With Me
5961,58,blackeyedpeas/meetmehalfway.html,2010,Black Eyed Peas,Meet Me Halfway
5962,59,ke$ha/takeitoff.html,2010,Ke$ha,Take It Off
5963,60,drake/over.html,2010,Drake,Over
5964,61,neontrees/animal.html,2010,Neon Trees,Animal
5965,62,maroon5/misery.html,2010,Maroon 5,Misery
5966,63,b.o.b/magic.html,2010,B.o.B feat. Rivers Cuomo,Magic
5967,64,ladygaga/paparazzi.html,2010,Lady Gaga,Paparazzi
5968,65,newboyz/tiemedown.html,2010,New Boyz feat. Ray J,Tie Me Down
5969,66,nickiminaj/yourlove.html,2010,Nicki Minaj,Your Love
5970,67,mileycyrus/partyintheusa.html,2010,Miley Cyrus,Party In The U.S.A.
5971,68,chrisbrown/deuces.html,2010,Chris Brown feat. Tyga and Kevin McCall,Deuces
5972,69,britneyspears/3.html,2010,Britney Spears,3
5973,70,shontelle/impossible.html,2010,Shontelle,Impossible
5974,71,drake/forever.html,2010,"Drake feat. Kanye West, Lil Wayne and Eminem",Forever
5975,72,boyslikegirls/twoisbetterthanone.html,2010,Boys Like Girls feat. Taylor Swift,Two Is Better Than One
5976,73,3oh!3/myfirstkiss.html,2010,3OH!3 feat. Ke$ha,My First Kiss
5977,74,kellyclarkson/alreadygone.html,2010,Kelly Clarkson,Already Gone
5978,75,blackeyedpeas/rockthatbody.html,2010,Black Eyed Peas,Rock That Body
5979,76,onerepublic/secrets.html,2010,OneRepublic,Secrets
5980,77,selenagomezandthescene/naturally.html,2010,Selena Gomez and The Scene,Naturally
5981,78,aliciakeyes/un-thinkableimready.html,2010,Alicia Keyes,Un-Thinkable (I’m Ready)
5982,79,djkhaled/allidoiswin.html,2010,"DJ Khaled feat. T-Pain, Ludacris, Snoop Dogg and Rick Ross",All I Do Is Win
5983,80,kevinrudolf/imadeitcashmoneyheroes.html,2010,"Kevin Rudolf feat. Birdman, Jay Sean, & Lil Wayne",I Made It (Cash Money Heroes)
5984,81,sugarland/stucklikeglue.html,2010,Sugarland,Stuck Like Glue
5985,82,usher/heydaddydaddyshome.html,2010,Usher feat. Plies,Hey Daddy (Daddy’s Home)
5986,83,usher/theregoesmybaby.html,2010,Usher,There Goes My Baby
5987,84,taylorswift/todaywasafairytale.html,2010,Taylor Swift,Today Was A Fairytale
5988,85,timbaland/saysomething.html,2010,Timbaland feat. Drake,Say Something
5989,86,beyonce/sweetdreams.html,2010,Beyonce,Sweet Dreams
5990,87,kingsofleon/usesomebody.html,2010,Kings of Leon,Use Somebody
5991,88,carrieunderwood/undoit.html,2010,Carrie Underwood,Undo It
5992,89,seankingstonandjustinbieber/eeniemeenie.html,2010,Sean Kingston and Justin Bieber,Eenie Meenie
5993,90,lilwayne/rightaboveit.html,2010,Lil Wayne feat. Drake,Right Above It
5994,91,mirandalambert/thehousethatbuiltme.html,2010,Miranda Lambert,The House That Built Me
5995,92,thebandperry/ifidieyoung.html,2010,The Band Perry,If I Die Young
5996,93,paramore/theonlyexception.html,2010,Paramore,The Only Exception
5997,94,ladyantebellum/americanhoney.html,2010,Lady Antebellum,American Honey
5998,95,sarabareilles/kingofanything.html,2010,Sara Bareilles,King Of Anything
5999,96,daughtry/lifeafteryou.html,2010,Daughtry,Life After You
6000,97,unclekraker/smile.html,2010,Uncle Kraker,Smile
6001,98,caliswagdistrict/teachmehowtodougie.html,2010,Cali Swag District,Teach Me How To Dougie
6002,99,aliciakeyes/trysleepingwithabrokenheart.html,2010,Alicia Keyes,Try Sleeping With A Broken Heart
6003,100,"jerrodniemann/lover,lover.html",2010,Jerrod Niemann,"Lover, Lover"
6004,1,adele/rollinginthedeep.html,2011,Adele,Rolling In The Deep
6005,2,lmfao/partyrockanthem.html,2011,LMFAO feat. Lauren Bennett & GoonRock,Party Rock Anthem
6006,3,katyperry/firework.html,2011,Katy Perry,Firework
6007,4,katyperry/et.html,2011,Katy Perry feat. Kanye West,E.T.
6008,5,pitbull/givemeeverything.html,2011,"Pitbull feat. Ne-Yo, Afrojack & Nayer",Give Me Everything
6009,6,brunomars/grenade.html,2011,Bruno Mars,Grenade
6010,7,ceelogreen/f**kyouforgetyou.html,2011,Cee Lo Green,F**K You (Forget You)
6011,8,nickiminaj/superbass.html,2011,Nicki Minaj,Super Bass
6012,9,maroon5/moveslikejagger.html,2011,Maroon 5 feat. Christina Aguilera,Moves Like Jagger
6013,10,theblackeyedpeas/justcantgetenough.html,2011,The Black Eyed Peas,Just Can’t Get Enough
6014,11,jenniferlopez/onthefloor.html,2011,Jennifer Lopez feat. Pitbull,On The Floor
6015,12,rihanna/s&m.html,2011,Rihanna,S&M
6016,13,fosterthepeople/pumpedupkicks.html,2011,Foster The People,Pumped Up Kicks
6017,14,katyperry/lastfridaynighttgif.html,2011,Katy Perry,Last Friday Night (T.G.I.F.)
6018,15,brunomars/justthewayyouare.html,2011,Bruno Mars,Just The Way You Are
6019,16,enriqueiglesias/tonightimlovinyou.html,2011,Enrique Iglesias feat. Ludacris & DJ Frank E,Tonight (I’m Lovin’ You)
6020,17,p!nk/raiseyourglass.html,2011,P!Nk,Raise Your Glass
6021,18,ladygaga/bornthisway.html,2011,Lady Gaga,Born This Way
6022,19,p!nk/f**kinperfect.html,2011,P!Nk,F**Kin’ Perfect
6023,20,rihanna/whatsmyname.html,2011,Rihanna feat. Drake,What’s My Name?
6024,21,chrisbrown/lookatmenow.html,2011,Chris Brown feat. Lil Wayne & Busta Rhymes,Look At Me Now
6025,22,jeremih/downonme.html,2011,Jeremih feat. 50 Cent,Down On Me
6026,23,lilwayne/howtolove.html,2011,Lil Wayne,How To Love
6027,24,adele/someonelikeyou.html,2011,Adele,Someone Like You
6028,25,onerepublic/goodlife.html,2011,OneRepublic,Good Life
6029,26,brunomars/thelazysong.html,2011,Bruno Mars,The Lazy Song
6030,27,britneyspears/tilltheworldends.html,2011,Britney Spears,Till The World Ends
6031,28,lupefiasco/theshowgoeson.html,2011,Lupe Fiasco,The Show Goes On
6032,29,ladygaga/theedgeofglory.html,2011,Lady Gaga,The Edge Of Glory
6033,30,ke$ha/werwhower.html,2011,Ke$Ha,We R Who We R
6034,31,wizkhalifa/blackandyellow.html,2011,Wiz Khalifa,Black And Yellow
6035,32,hotchellerae/tonighttonight.html,2011,Hot Chelle Rae,Tonight Tonight
6036,33,ke$ha/blow.html,2011,Ke$Ha,Blow
6037,34,badmeetsevil/lighters.html,2011,Bad Meets Evil feat. Bruno Mars,Lighters
6038,35,thebandperry/ifidieyoung.html,2011,The Band Perry,If I Die Young
6039,36,gymclassheroes/stereohearts.html,2011,Gym Class Heroes feat. Adam Levine,Stereo Hearts
6040,37,theblackeyedpeas/thetimedirtybit.html,2011,The Black Eyed Peas,The Time (Dirty Bit)
6041,38,diddy–dirtymoney/cominghome.html,2011,Diddy – Dirty Money feat. Skylar Grey,Coming Home
6042,39,pitbull/heybabydropittothefloor.html,2011,Pitbull feat. T-Pain,Hey Baby (Drop It To The Floor)
6043,40,rihanna/onlygirlintheworld.html,2011,Rihanna,Only Girl (In The World)
6044,41,lilwayne/6foot7foot.html,2011,Lil Wayne feat. Cory Gunz,6 Foot 7 Foot
6045,42,ladyantebellum/justakiss.html,2011,Lady Antebellum,Just A Kiss
6046,43,jasonaldean/dirtroadanthem.html,2011,Jason Aldean,Dirt Road Anthem
6047,44,taiocruz/dynamite.html,2011,Taio Cruz,Dynamite
6048,45,wakaflockaflame/nohands.html,2011,Waka Flocka Flame feat. Roscoe Dash & Wale,No Hands
6049,46,britneyspears/iwannago.html,2011,Britney Spears,I Wanna Go
6050,47,djkhaled/imonone.html,2011,"DJ Khaled feat. Drake, Rick Ross & Lil Wayne",I’m On One
6051,48,cobrastarship/youmakemefeel….html,2011,Cobra Starship feat. Sabi,You Make Me Feel…
6052,49,chrisbrown/yeah3x.html,2011,Chris Brown,Yeah 3x
6053,50,nickiminaj/moment4life.html,2011,Nicki Minaj feat. Drake,Moment 4 Life
6054,51,dr.dre/ineedadoctor.html,2011,Dr. Dre feat. Eminem & Skylar Grey,I Need A Doctor
6055,52,nelly/justadream.html,2011,Nelly,Just A Dream
6056,53,kellyrowland/motivation.html,2011,Kelly Rowland feat. Lil Wayne,Motivation
6057,54,edwardmaya&vikajigulina/stereolove.html,2011,Edward Maya & Vika Jigulina,Stereo Love
6058,55,christinaperri/jarofhearts.html,2011,Christina Perri,Jar Of Hearts
6059,56,wizkhalifa/rollup.html,2011,Wiz Khalifa,Roll Up
6060,57,lmfao/sexyandiknowit.html,2011,LMFAO,Sexy And I Know It
6061,58,far*eastmovement/rocketeer.html,2011,Far*East Movement feat. Ryan Tedder,Rocketeer
6062,59,kanyewest/allofthelights.html,2011,Kanye West,All Of The Lights
6063,60,britneyspears/holditagainstme.html,2011,Britney Spears,Hold It Against Me
6064,61,usher/more.html,2011,Usher,More
6065,62,avrillavigne/whatthehell.html,2011,Avril Lavigne,What The Hell
6066,63,tinietempah/writteninthestars.html,2011,Tinie Tempah feat. Eric Turner,Written In The Stars
6067,64,treysongz/bottomsup.html,2011,Trey Songz feat. Nicki Minaj,Bottoms Up
6068,65,usher/djgotusfallininlove.html,2011,Usher feat. Pitbull,DJ Got Us Fallin’ In Love
6069,66,thescript/forthefirsttime.html,2011,The Script,For The First Time
6070,67,blakeshelton/honeybee.html,2011,Blake Shelton,Honey Bee
6071,68,jasonaldeanwithkellyclarkson/dontyouwannastay.html,2011,Jason Aldean With Kelly Clarkson,Don’t You Wanna Stay
6072,69,rihanna/wefoundlove.html,2011,Rihanna feat. Calvin Harris,We Found Love
6073,70,kerihilson/prettygirlrock.html,2011,Keri Hilson,Pretty Girl Rock
6074,71,ladygaga/youandi.html,2011,Lady Gaga,You And I
6075,72,far*eastmovement/likeag6.html,2011,Far*East Movement feat. Cataracs & Dev,Like A G6
6076,73,davidguetta/withoutyou.html,2011,David Guetta feat. Usher,Without You
6077,74,taylorswift/backtodecember.html,2011,Taylor Swift,Back To December
6078,75,katyperry/teenagedream.html,2011,Katy Perry,Teenage Dream
6079,76,eliyoungband/crazygirl.html,2011,Eli Young Band,Crazy Girl
6080,77,rihanna/cheersdrinktothat.html,2011,Rihanna,Cheers (Drink To That)
6081,78,selenagomez&thescene/whosays.html,2011,Selena Gomez & The Scene,Who Says
6082,79,jakeowen/barefootbluejeannight.html,2011,Jake Owen,Barefoot Blue Jean Night
6083,80,zacbrownband/kneedeep.html,2011,Zac Brown Band feat. Jimmy Buffett,Knee Deep
6084,81,lukebryan/countrygirlshakeitforme.html,2011,Luke Bryan,Country Girl (Shake It For Me)
6085,82,bradpaisleywithcarrieunderwood/remindme.html,2011,Brad Paisley With Carrie Underwood,Remind Me
6086,83,dev/inthedark.html,2011,Dev,In The Dark
6087,84,newboyz/backseat.html,2011,New Boyz feat. The Cataracs & Dev,Backseat
6088,85,drake/headlines.html,2011,Drake,Headlines
6089,86,beyonce/bestthingineverhad.html,2011,Beyonce,Best Thing I Never Had
6090,87,jasonderulo/dontwannagohome.html,2011,Jason Derulo,Don’t Wanna Go Home
6091,88,davidguetta/wherethemgirlsat.html,2011,David Guetta feat. Flo Rida & Nicki Minaj,Where Them Girls At
6092,89,chrisbrown/sheaintyou.html,2011,Chris Brown,She Ain’t You
6093,90,rodneyatkins/takeabackroad.html,2011,Rodney Atkins,Take A Back Road
6094,91,mikeposner/pleasedontgo.html,2011,Mike Posner,Please Don’t Go
6095,92,miguel/surething.html,2011,Miguel,Sure Thing
6096,93,jessiej/pricetag.html,2011,Jessie J feat. B.O.B,Price Tag
6097,94,blakeshelton/godgavemeyou.html,2011,Blake Shelton,God Gave Me You
6098,95,lilwayne/shewill.html,2011,Lil Wayne feat. Drake,She Will
6099,96,thompsonsquare/areyougonnakissmeornot.html,2011,Thompson Square,Are You Gonna Kiss Me Or Not
6100,97,neontrees/animal.html,2011,Neon Trees,Animal
6101,98,kennychesney/youandtequila.html,2011,Kenny Chesney feat. Grace Potter,You And Tequila
6102,99,zacbrownband/colderweather.html,2011,Zac Brown Band,Colder Weather
6103,100,bigsean/mylast.html,2011,Big Sean feat. Chris Brown,My Last
6104,1,gotye/somebodythatiusedtoknow.html,2012,Gotye feat. Kimbra,Somebody That I Used To Know
6105,2,carlyraejepsen/callmemaybe.html,2012,Carly Rae Jepsen,Call Me Maybe
6106,3,fun./weareyoung.html,2012,fun. feat. Janelle Monae,We Are Young
6107,4,maroon5/payphone.html,2012,Maroon 5 feat. Wiz Khalifa,Payphone
6108,5,elliegoulding/lights.html,2012,Ellie Goulding,Lights
6109,6,thewanted/gladyoucame.html,2012,The Wanted,Glad You Came
6110,7,kellyclarkson/strongerwhatdoesntkillyou.html,2012,Kelly Clarkson,Stronger (What Doesn’t Kill You)
6111,8,rihanna/wefoundlove.html,2012,Rihanna feat. Calvin Harris,We Found Love
6112,9,nickiminaj/starships.html,2012,Nicki Minaj,Starships
6113,10,onedirection/whatmakesyoubeautiful.html,2012,One Direction,What Makes You Beautiful
6114,11,florida/wildones.html,2012,Flo Rida feat. Sia,Wild Ones
6115,12,adele/setfiretotherain.html,2012,Adele,Set Fire To The Rain
6116,13,lmfao/sexyandiknowit.html,2012,LMFAO,Sexy And I Know It
6117,14,fun./somenights.html,2012,fun.,Some Nights
6118,15,katyperry/wideawake.html,2012,Katy Perry,Wide Awake
6119,16,florida/goodfeeling.html,2012,Flo Rida,Good Feeling
6120,17,florida/whistle.html,2012,Flo Rida,Whistle
6121,18,maroon5/onemorenight.html,2012,Maroon 5,One More Night
6122,19,train/driveby.html,2012,Train,Drive By
6123,20,drake/themotto.html,2012,Drake feat. Lil Wayne,The Motto
6124,21,rihanna/wherehaveyoubeen.html,2012,Rihanna,Where Have You Been
6125,22,neontrees/everybodytalks.html,2012,Neon Trees,Everybody Talks
6126,23,drake/takecare.html,2012,Drake feat. Rihanna,Take Care
6127,24,davidguetta/titanium.html,2012,David Guetta feat. Sia,Titanium
6128,25,jasonmraz/iwontgiveup.html,2012,Jason Mraz,I Won’t Give Up
6129,26,brunomars/itwillrain.html,2012,Bruno Mars,It Will Rain
6130,27,"kanyewest,bigsean,pushat,2chainz/mercy.html",2012,"Kanye West, Big Sean, Pusha T, 2 Chainz",Mercy
6131,28,justinbieber/boyfriend.html,2012,Justin Bieber,Boyfriend
6132,29,lmfao/partyrockanthem.html,2012,LMFAO feat. Lauren Bennett & GoonRock,Party Rock Anthem
6133,30,alexclare/tooclose.html,2012,Alex Clare,Too Close
6134,31,katyperry/partofme.html,2012,Katy Perry,Part Of Me
6135,32,"snoopdoggandwizkhalifa/young,wild&free.html",2012,Snoop Dogg and Wiz Khalifa feat. Bruno Mars,"Young, Wild & Free"
6136,33,taylorswift/weareneverevergettingbacktogether.html,2012,Taylor Swift,We Are Never Ever Getting Back Together
6137,34,justinbieber/aslongasyouloveme.html,2012,Justin Bieber feat. Big Sean,As Long as You Love Me
6138,35,davidguetta/turnmeon.html,2012,David Guetta feat. Nicki Minaj,Turn Me On
6139,36,maroon5/moveslikejagger.html,2012,Maroon 5 feat. Christina Aguilera,Moves Like Jagger
6140,37,p!nk/blowmeonelastkiss.html,2012,P!nk,Blow Me (One Last Kiss)
6141,38,owlcityandcarlyraejepsen/goodtime.html,2012,Owl City and Carly Rae Jepsen,Good Time
6142,39,demilovato/giveyourheartabreak.html,2012,Demi Lovato,Give Your Heart A Break
6143,40,jayzandkanyewest/ni**asinparis.html,2012,Jay Z and Kanye West,Ni**As In Paris
6144,41,katyperry/theonethatgotaway.html,2012,Katy Perry,The One That Got Away
6145,42,calvinharris/feelsoclose.html,2012,Calvin Harris,Feel So Close
6146,43,adele/someonelikeyou.html,2012,Adele,Someone Like You
6147,44,usher/scream.html,2012,Usher,Scream
6148,45,tyga/rackcity.html,2012,Tyga,Rack City
6149,46,jessiej/domino.html,2012,Jessie J,Domino
6150,47,psy/gangnamstyle.html,2012,PSY,Gangnam Style
